"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"560","d7947371-1fbc-444b-9f5b-8c93452af17c","12","8",0.979865771812081,0.705479452054795
"561","d7947371-1fbc-444b-9f5b-8c93452af17c","12","9",0.717105263157895,0.834862385321101
"562","d7947371-1fbc-444b-9f5b-8c93452af17c","12","10",0.868852459016393,0.89937106918239
"563","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","1",0.36,0.87037037037037
"564","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","2",0.38,0.68421052631579
"565","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","3",0.402684563758389,0.483333333333333
"566","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","6",0.549668874172185,0.192771084337349
"567","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","7",0.635761589403974,0.229166666666667
"568","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","12","8",0.476510067114094,0.183098591549296
"569","da02ea62-68b6-4b32-965d-9676bd328193","12","1",0.96,0.784722222222222
"570","da02ea62-68b6-4b32-965d-9676bd328193","12","2",0.86,0.457364341085271
"571","da02ea62-68b6-4b32-965d-9676bd328193","12","3",0.63758389261745,0.842105263157895
"572","da02ea62-68b6-4b32-965d-9676bd328193","12","4",0.966666666666667,0.772413793103448
"573","da02ea62-68b6-4b32-965d-9676bd328193","12","5",0.973684210526316,0.925675675675676
"574","da02ea62-68b6-4b32-965d-9676bd328193","12","6",0.90728476821192,0.671532846715328
"575","da02ea62-68b6-4b32-965d-9676bd328193","12","7",0.966887417218543,0.952054794520548
"576","da02ea62-68b6-4b32-965d-9676bd328193","12","8",0.919463087248322,0.635036496350365
"577","da02ea62-68b6-4b32-965d-9676bd328193","12","9",0.526315789473684,0.9
"578","da02ea62-68b6-4b32-965d-9676bd328193","12","10",0.923497267759563,0.982248520710059
"579","daa9097b-722d-4e57-846a-97a5e548e2ce","6","1",0.74,0.927927927927928
"580","daa9097b-722d-4e57-846a-97a5e548e2ce","6","2",0.626666666666667,0.478723404255319
"581","daa9097b-722d-4e57-846a-97a5e548e2ce","6","3",0.718120805369127,0.130841121495327
"582","daa9097b-722d-4e57-846a-97a5e548e2ce","6","5",0.375,0.947368421052632
"583","daa9097b-722d-4e57-846a-97a5e548e2ce","6","6",0.456953642384106,0.652173913043478
"584","daa9097b-722d-4e57-846a-97a5e548e2ce","6","8",0.557046979865772,0.55421686746988
"585","daa9097b-722d-4e57-846a-97a5e548e2ce","6","9",0.625,0.778947368421053
"586","daa9097b-722d-4e57-846a-97a5e548e2ce","6","10",0.551912568306011,0.594059405940594
"587","dff41178-de67-4642-b884-f99a16e49bb5","12","1",0.813333333333333,0.868852459016393
"588","dff41178-de67-4642-b884-f99a16e49bb5","12","2",0.886666666666667,0.894736842105263
"589","dff41178-de67-4642-b884-f99a16e49bb5","12","4",0.96,0.680555555555556
"590","dff41178-de67-4642-b884-f99a16e49bb5","12","5",0.986842105263158,0.846666666666667
"591","dff41178-de67-4642-b884-f99a16e49bb5","12","7",0.754966887417219,0.763157894736842
"592","dff41178-de67-4642-b884-f99a16e49bb5","12","8",0.959731543624161,0.923076923076923
"593","dff41178-de67-4642-b884-f99a16e49bb5","12","10",0.885245901639344,0.91358024691358
"594","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","1",0.853333333333333,0.59375
"595","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","2",0.953333333333333,0.629370629370629
"596","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","3",0.959731543624161,0.636363636363636
"597","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","4",0.893333333333333,0.544776119402985
"598","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","5",0.960526315789474,0.554794520547945
"599","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","6",0.927152317880795,0.1
"600","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","7",0.960264900662252,0.779310344827586
"601","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","8",0.610738255033557,0.824175824175824
"602","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","9",0.828947368421053,0.880952380952381
"603","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","10",0.901639344262295,0.951515151515152
"604","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","1",0.953333333333333,0.496503496503497
"605","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","2",0.74,0.495495495495495
"606","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","3",0.879194630872483,0.793893129770992
"607","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","4",0.76,0.473684210526316
"608","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","5",0.907894736842105,0.869565217391304
"609","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","6",0.867549668874172,0.595419847328244
"610","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","7",0.960264900662252,0.710344827586207
"611","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","8",0.899328859060403,0.664179104477612
"612","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","9",0.967105263157895,0.918367346938776
"613","e18df596-60eb-4e9e-a8eb-0de2cba617dd","12","10",0.896174863387978,0.646341463414634
"614","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","1",0.64,0.479166666666667
"615","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","2",0.673333333333333,0.762376237623762
"616","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","4",0.92,0.521739130434783
"617","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","5",0.881578947368421,0.813432835820896
"618","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","6",0.788079470198676,0.966386554621849
"619","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","7",0.900662251655629,0.772058823529412
"620","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","8",0.771812080536913,0.365217391304348
"621","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","9",0.723684210526316,0.409090909090909
"622","e2e233c7-f51c-4508-8c5f-e7382d4b3712","12","10",0.404371584699454,0.324324324324324
"623","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","2",0.98,0.741496598639456
"624","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","4",0.98,0.666666666666667
"625","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","5",0.881578947368421,0.955223880597015
"626","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","6",0.980132450331126,0.736486486486487
"627","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","7",0.95364238410596,0.701388888888889
"628","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","8",0.87248322147651,0.815384615384615
"629","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","10",0.983606557377049,0.811111111111111
"630","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","1",0.78,0.786324786324786
"631","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","2",0.906666666666667,0.610294117647059
"632","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","3",0.657718120805369,0.857142857142857
"633","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","4",0.98,0.938775510204082
"634","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","5",0.93421052631579,0.97887323943662
"635","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","6",0.728476821192053,0.445454545454545
"636","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","7",0.728476821192053,0.581818181818182
"637","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","8",0.402684563758389,0.5
"638","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","9",0.901315789473684,0.744525547445255
"639","e9c93b65-ba91-47f9-ba15-ebd49936a22c","12","10",0.601092896174863,0.772727272727273
"640","ebffac03-2b65-487b-a944-4680e1ebc410","6","2",0.853333333333333,0.53125
"641","ebffac03-2b65-487b-a944-4680e1ebc410","6","3",0.926174496644295,0.5
"642","ebffac03-2b65-487b-a944-4680e1ebc410","6","4",0.74,0.90990990990991
"643","ebffac03-2b65-487b-a944-4680e1ebc410","6","5",0.894736842105263,0.698529411764706
"644","ebffac03-2b65-487b-a944-4680e1ebc410","6","6",0.728476821192053,0.145454545454545
"645","ebffac03-2b65-487b-a944-4680e1ebc410","6","8",0.691275167785235,0.407766990291262
"646","ebffac03-2b65-487b-a944-4680e1ebc410","6","9",0.703947368421053,0.94392523364486
"647","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","1",0.853333333333333,0.984375
"648","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","2",0.986666666666667,0.493243243243243
"649","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","4",0.993333333333333,0.691275167785235
"650","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","5",0.769736842105263,0.905982905982906
"651","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","6",0.95364238410596,0.729166666666667
"652","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","7",0.913907284768212,0.717391304347826
"653","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","8",0.865771812080537,0.875968992248062
"654","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","10",0.53551912568306,0.795918367346939
"655","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","1",0.746666666666667,0.776785714285714
"656","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","2",0.52,0.576923076923077
"657","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","3",0.74496644295302,0.756756756756757
"658","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","4",0.813333333333333,0.860655737704918
"659","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","6",0.894039735099338,0.0296296296296296
"660","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","7",0.708609271523179,0.766355140186916
"661","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","8",0.818791946308725,0.704918032786885
"662","f8937b7b-0136-4afe-a3ed-507af8bf1889","12","10",0.80327868852459,0.748299319727891
"663","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","1",0.54,0.864197530864197
"664","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","2",0.693333333333333,0.0865384615384615
"665","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","3",0.926174496644295,0.463768115942029
"666","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","4",0.966666666666667,0.351724137931034
"667","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","5",0.960526315789474,0.856164383561644
"668","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","7",0.754966887417219,0.578947368421053
"669","fe85735d-5680-4edc-b835-3a70d4d90a9f","12","10",0.765027322404372,0.0428571428571429
