"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"281","d5c00f11-5f46-4919-835f-ff52db609317","12","1",0.541984732824427,0.23943661971831
"282","d5c00f11-5f46-4919-835f-ff52db609317","12","10",0.787878787878788,0.163461538461538
"283","d5c00f11-5f46-4919-835f-ff52db609317","12","2",0.840336134453782,0.6
"284","d5c00f11-5f46-4919-835f-ff52db609317","12","3",0.95,0.280701754385965
"285","d5c00f11-5f46-4919-835f-ff52db609317","12","4",0.880597014925373,0.440677966101695
"286","d5c00f11-5f46-4919-835f-ff52db609317","12","7",0.948148148148148,0.1484375
"287","d5c00f11-5f46-4919-835f-ff52db609317","12","8",0.718518518518519,0.989690721649485
"288","d5c00f11-5f46-4919-835f-ff52db609317","12","9",0.985074626865672,0.0909090909090909
"289","db073f15-743f-44c0-a00f-f933f02ae741","12","1",0.557251908396947,0.657534246575342
"290","db073f15-743f-44c0-a00f-f933f02ae741","12","2",0.857142857142857,0.294117647058824
"291","db073f15-743f-44c0-a00f-f933f02ae741","12","3",0.908333333333333,0.55045871559633
"292","db21e9a1-478a-4b07-a79d-9c586c711f40","6","10",0.71969696969697,0.442105263157895
"293","db21e9a1-478a-4b07-a79d-9c586c711f40","6","2",0.764705882352941,0.142857142857143
"294","db21e9a1-478a-4b07-a79d-9c586c711f40","6","3",0.916666666666667,0.745454545454545
"295","db21e9a1-478a-4b07-a79d-9c586c711f40","6","4",0.783582089552239,0.428571428571429
"296","db21e9a1-478a-4b07-a79d-9c586c711f40","6","5",0.766917293233083,0.941176470588235
"297","db21e9a1-478a-4b07-a79d-9c586c711f40","6","6",0.917293233082707,0.262295081967213
"298","db21e9a1-478a-4b07-a79d-9c586c711f40","6","7",0.592592592592593,0.7375
"299","db21e9a1-478a-4b07-a79d-9c586c711f40","6","8",0.896296296296296,0.148760330578512
"300","db21e9a1-478a-4b07-a79d-9c586c711f40","6","9",0.73134328358209,0.397959183673469
"301","e1de4a92-a702-4f77-92cb-437799e28dae","6","3",0.733333333333333,0.988636363636364
"302","e1de4a92-a702-4f77-92cb-437799e28dae","6","6",0.954887218045113,0.078740157480315
"303","e1de4a92-a702-4f77-92cb-437799e28dae","6","8",0.8,0.740740740740741
"304","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","10",0.787878787878788,0.105769230769231
"305","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","2",0.546218487394958,0.523076923076923
"306","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","4",0.716417910447761,0.25
"307","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","5",0.87218045112782,0.5
"308","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","7",0.474074074074074,0.703125
"309","e840a295-de8b-4a29-9bbb-b6a0740d8112","6","8",0.807407407407407,0.532110091743119
"310","f53c1242-7c7e-441e-b24e-f1745def2023","12","10",0.378787878787879,0.84
"311","f53c1242-7c7e-441e-b24e-f1745def2023","12","3",0.558333333333333,0.746268656716418
"312","f53c1242-7c7e-441e-b24e-f1745def2023","12","4",0.686567164179104,0.804347826086957
"313","f53c1242-7c7e-441e-b24e-f1745def2023","12","7",0.740740740740741,0.82
"314","f53c1242-7c7e-441e-b24e-f1745def2023","12","8",0.577777777777778,0.782051282051282
"315","f53c1242-7c7e-441e-b24e-f1745def2023","12","9",0.58955223880597,0.949367088607595
"316","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","1",0.908396946564885,0.61344537815126
"317","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","10",0.977272727272727,0.728682170542636
"318","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","2",0.974789915966387,0.258620689655172
"319","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","3",0.65,0.5
"320","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","4",0.835820895522388,0.598214285714286
"321","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","5",0.909774436090226,0.545454545454545
"322","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","6",0.962406015037594,0.34375
"323","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","7",0.962962962962963,0.707692307692308
"324","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","8",0.933333333333333,0.325396825396825
"325","fb1824e0-7cc6-4939-a9d4-a808e433352a","6","9",0.902985074626866,0.950413223140496
