"response_uuid","Trial","Usable frames (%)","has_icatcher","icatcher_file_names"
"06f52932-c87c-4815-adb9-52cc60998bd9","17",0.768,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","18",0.934,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","19",0.954,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","2",0.702,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","20",0.523,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","3",0.331,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","4",0.775,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","5",0.371,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","6",0.914,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","7",0.927,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","8",0.974,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"06f52932-c87c-4815-adb9-52cc60998bd9","9",0.841,TRUE,"12-test-trial-2_06f52932-c87c-4815-adb9-52cc60998bd9_1694116041761_326.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","1",0.854,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","10",0.669,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","11",0.497,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","12",0.417,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","13",0.775,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","14",0.623,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","15",0.47,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","16",0.543,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
